Round,Round,Pk,Player,College,Yrs,Totals_G,Totals_MP,Totals_PTS,Totals_TRB,Totals_AST,Shooting_FG%,Shooting_3P%,Shooting_FT%,Per Game_MP,Per Game_PTS,Per Game_TRB,Per Game_AST,Advanced_WS,Advanced_WS/48,Advanced_BPM,Advanced_VORP,Year,Group
2,2,53.0,Greg Buckner,Clemson,10,570,10895,2878,1593,719,.450,.334,.757,19.1,5.0,2.8,1.3,20.9,.092,-0.9,3.0,1998,6
2,2,54.0,Tremaine Fowlkes,Fresno State,4,103,1233,301,228,54,.409,.200,.791,12.0,2.9,2.2,0.5,2.1,.080,-2.0,0.0,1998,6
2,2,55.0,Ryan Bowen,Iowa,10,507,6502,1319,1060,250,.456,.206,.693,12.8,2.6,2.1,0.5,12.4,.092,-0.8,2.0,1998,6
2,2,56.0,J.R. Henderson,UCLA,1,30,331,97,47,22,.365,.400,.556,11.0,3.2,1.6,0.7,-0.2,-.025,-4.8,-0.2,1998,6
2,2,57.0,Torraye Braggs,Xavier,2,22,178,46,51,7,.475,0,.667,8.1,2.1,2.3,0.3,0.3,.071,-4.9,-0.1,1998,6
2,2,58.0,Maceo Baston,Michigan,4,105,831,286,175,26,.616,.375,.740,7.9,2.7,1.7,0.2,2.3,.134,-1.2,0.2,1998,6
2,2,1.0,Elton Brand,Duke,17,1058,34910,16827,9040,2184,.500,.095,.736,33.0,15.9,8.5,2.1,109.6,.151,2.2,37.3,1999,1
2,2,2.0,Steve Francis,Maryland,9,576,21632,10446,3215,3473,.429,.341,.797,37.6,18.1,5.6,6.0,54.1,.120,2.2,22.7,1999,1
2,2,3.0,Baron Davis,UCLA,13,835,28592,13447,3183,6025,.409,.320,.711,34.2,16.1,3.8,7.2,63.1,.106,2.6,33.1,1999,1
2,2,4.0,Lamar Odom,Rhode Island,14,961,32131,12781,8059,3554,.463,.312,.693,33.4,13.3,8.4,3.7,77.0,.115,1.9,31.4,1999,1
2,2,5.0,Jonathan Bender,0,8,262,3847,1453,582,170,.417,.340,.763,14.7,5.5,2.2,0.6,3.8,.047,-2.6,-0.6,1999,1
2,2,6.0,Wally Szczerbiak,Miami University,10,651,20052,9195,2602,1532,.485,.406,.860,30.8,14.1,4.0,2.4,53.3,.127,0.7,13.6,1999,1
2,2,7.0,Richard Hamilton,UConn,14,921,29559,15708,2852,3125,.449,.346,.852,32.1,17.1,3.1,3.4,62.8,.102,-0.2,13.2,1999,1
2,2,8.0,Andre Miller,Utah,17,1304,40268,16278,4795,8524,.461,.217,.807,30.9,12.5,3.7,6.5,100.8,.120,1.3,33.4,1999,1
2,2,9.0,Shawn Marion,UNLV,16,1163,40097,17700,10101,2198,.484,.331,.810,34.5,15.2,8.7,1.9,124.9,.150,2.7,47.6,1999,1
2,2,10.0,Jason Terry,Arizona,19,1410,42034,18881,3274,5415,.444,.380,.845,29.8,13.4,2.3,3.8,102.0,.116,1.5,37.4,1999,1
2,2,11.0,Trajan Langdon,Duke,3,119,1738,647,159,152,.416,.396,.910,14.6,5.4,1.3,1.3,2.9,.079,-1.1,0.4,1999,2
2,2,12.0,Aleksandar RadojeviÃÂ,Barton County Community College,2,15,152,26,36,7,.308,0,.625,10.1,1.7,2.4,0.5,-0.4,-.130,-11.6,-0.4,1999,2
2,2,13.0,Corey Maggette,Duke,14,827,23358,13198,4022,1696,.453,.324,.822,28.2,16.0,4.9,2.1,62.2,.128,0.3,13.3,1999,2
2,2,14.0,William Avery,Duke,3,142,1205,379,93,199,.330,.255,.714,8.5,2.7,0.7,1.4,-0.9,-.034,-5.6,-1.1,1999,2
2,2,15.0,FrÃÂ©dÃÂ©ric Weis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,2
2,2,16.0,Metta World Peace,St. John's,17,991,31440,13058,4448,2631,.414,.339,.715,31.7,13.2,4.5,2.7,61.1,.093,1.2,25.4,1999,2
2,2,17.0,Cal Bowdler,Old Dominion,3,142,1383,424,272,29,.404,.182,.768,9.7,3.0,1.9,0.2,1.8,.061,-3.2,-0.4,1999,2
2,2,18.0,James Posey,Xavier,12,864,23260,7419,4061,1413,.410,.349,.820,26.9,8.6,4.7,1.6,51.6,.107,0.3,13.7,1999,2
2,2,19.0,Quincy Lewis,Minnesota,4,159,1853,567,210,96,.397,.333,.710,11.7,3.6,1.3,0.6,0.8,.020,-4.9,-1.4,1999,2
2,2,20.0,Dion Glover,Georgia Tech,6,294,6132,2407,897,455,.411,.317,.756,20.9,8.2,3.1,1.5,5.8,.045,-1.8,0.3,1999,2
2,2,21.0,Jeff Foster,Texas State University,13,764,15750,3747,5248,703,.497,.130,.615,20.6,4.9,6.9,0.9,47.5,.145,-0.4,6.3,1999,3
2,2,22.0,Kenny Thomas,New Mexico,11,632,17306,5876,4341,975,.465,.244,.699,27.4,9.3,6.9,1.5,31.2,.086,-1.3,3.1,1999,3
2,2,23.0,Devean George,Augsburg College,11,630,11682,3536,1975,543,.392,.343,.721,18.5,5.6,3.1,0.9,18.2,.075,-1.5,1.4,1999,3
2,2,24.0,Andrei Kirilenko,0,13,797,23916,9431,4352,2169,.474,.310,.754,30.0,11.8,5.5,2.7,75.4,.151,4.9,41.7,1999,3
2,2,25.0,Tim James,Miami (FL),3,43,261,68,46,11,.329,.333,.652,6.1,1.6,1.1,0.3,0.0,-.003,-7.0,-0.3,1999,3
2,2,26.0,Vonteego Cummings,Pitt,3,199,3789,1381,373,534,.383,.321,.726,19.0,6.9,1.9,2.7,2.2,.028,-2.4,-0.3,1999,3
2,2,27.0,Jumaine Jones,Georgia,8,471,9780,3325,1987,408,.424,.349,.704,20.8,7.1,4.2,0.9,15.1,.074,-1.2,2.1,1999,3
2,2,28.0,Scott Padgett,Kentucky,8,448,5613,1874,1227,325,.410,.373,.736,12.5,4.2,2.7,0.7,13.2,.113,-0.4,2.3,1999,3
2,2,29.0,Leon Smith,0,2,15,104,33,33,3,.393,0,.647,6.9,2.2,2.2,0.2,0.2,.112,-2.9,0.0,1999,3
2,2,30.0,John Celestand,Villanova,1,16,185,37,11,20,.333,.222,.833,11.6,2.3,0.7,1.3,-0.1,-.038,-7.6,-0.3,1999,3
2,2,31.0,Rico Hill,Illinois State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,4
2,2,32.0,Michael Ruffin,Tulsa,9,414,5966,716,1632,250,.407,.000,.459,14.4,1.7,3.9,0.6,6.8,.055,-3.3,-2.0,1999,4
2,2,33.0,Chris Herren,Fresno State,2,70,1005,224,73,167,.336,.328,.692,14.4,3.2,1.0,2.4,0.5,.025,-4.5,-0.6,1999,4
2,2,34.0,Evan Eschmeyer,Northwestern,4,153,2138,421,601,76,.463,0,.621,14.0,2.8,3.9,0.5,4.0,.090,-3.0,-0.5,1999,4
2,2,35.0,Calvin Booth,Penn State,10,366,4477,1190,1010,151,.451,.222,.748,12.2,3.3,2.8,0.4,8.0,.086,-1.8,0.3,1999,4
2,2,36.0,Wang Zhizhi,0,5,137,1256,604,231,39,.417,.385,.735,9.2,4.4,1.7,0.3,2.1,.078,-1.6,0.1,1999,4
2,2,37.0,Obinna Ekezie,Maryland,4,143,1516,510,383,31,.423,.000,.720,10.6,3.6,2.7,0.2,1.7,.054,-5.4,-1.3,1999,4
2,2,38.0,Laron Profit,Maryland,4,135,1537,441,209,166,.419,.236,.712,11.4,3.3,1.5,1.2,0.7,.021,-2.1,0.0,1999,4
2,2,39.0,A.J. Bramlett,Arizona,1,8,61,8,22,0,.190,0,0,7.6,1.0,2.8,0.0,-0.2,-.129,-15.9,-0.2,1999,4
2,2,40.0,Gordan GiriÃÂek,0,6,384,8824,3670,941,584,.442,.368,.823,23.0,9.6,2.5,1.5,8.0,.044,-2.5,-1.1,1999,4
2,2,41.0,Francisco Elson,California,9,472,7207,1726,1638,260,.478,.188,.700,15.3,3.7,3.5,0.6,11.7,.078,-2.7,-1.3,1999,5
2,2,42.0,Louis Bullock,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,5
2,2,43.0,Lee Nailon,TCU,6,306,5820,2622,936,298,.474,.111,.786,19.0,8.6,3.1,1.0,8.0,.066,-2.0,0.0,1999,5
2,2,44.0,Tyrone Washington,Mississippi State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,5
2,2,45.0,Ryan Robertson,Kansas,1,1,25,5,0,0,.333,.000,1.000,25.0,5.0,0.0,0.0,0.0,-.022,-5.4,0.0,1999,5
2,2,46.0,J.R. Koch,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,5
2,2,47.0,Todd MacCulloch,Washington,4,223,3439,1369,888,121,.541,0,.642,15.4,6.1,4.0,0.5,11.9,.166,0.3,2.0,1999,5
2,2,48.0,Galen Young,UNC Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,5
2,2,49.0,Lari Ketner,UMass,2,25,139,34,34,2,.406,0,.667,5.6,1.4,1.4,0.1,0.0,-.015,-7.4,-0.2,1999,5
2,2,50.0,Venson Hamilton,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,5
2,2,51.0,Antwain Smith,Saint Paul's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6
2,2,52.0,Roberto Bergersen,Boise State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6
2,2,53.0,Rodney Buford,Creighton,5,230,4182,1472,598,179,.412,.300,.758,18.2,6.4,2.6,0.8,2.9,.033,-3.8,-1.9,1999,6
2,2,54.0,Melvin Levett,Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6
2,2,55.0,Kris Clack,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6
2,2,56.0,Tim Young,Stanford,1,25,137,54,35,5,.333,0,.778,5.5,2.2,1.4,0.2,0.2,.058,-4.9,-0.1,1999,6
2,2,57.0,Manu GinÃÂ³bili,0,16,1057,26859,14043,3697,4001,.447,.369,.827,25.4,13.3,3.5,3.8,106.4,.190,5.0,47.6,1999,6
2,2,58.0,Eddie Lucas,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6
2,2,1.0,Kenyon Martin,Cincinnati,15,757,23134,9325,5159,1439,.483,.234,.629,30.6,12.3,6.8,1.9,48.0,.100,0.1,12.1,2000,1
2,2,2.0,Stromile Swift,LSU,9,547,10804,4582,2535,275,.473,.074,.699,19.8,8.4,4.6,0.5,21.3,.095,-1.6,1.1,2000,1
2,2,3.0,Darius Miles,0,7,446,11730,4507,2190,840,.472,.168,.590,26.3,10.1,4.9,1.9,9.5,.039,-1.0,3.0,2000,1
2,2,4.0,Marcus Fizer,Iowa State,6,289,6032,2782,1340,352,.435,.191,.691,20.9,9.6,4.6,1.2,2.7,.022,-3.7,-2.6,2000,1
2,2,5.0,Mike Miller,Florida,17,1032,27812,10973,4376,2666,.459,.407,.769,26.9,10.6,4.2,2.6,60.7,.105,0.8,19.8,2000,1
2,2,6.0,DerMarr Johnson,Cincinnati,7,344,5930,2121,769,304,.411,.336,.789,17.2,6.2,2.2,0.9,6.4,.052,-1.6,0.6,2000,1
2,2,7.0,Chris Mihm,Texas,8,436,8758,3262,2302,223,.459,.231,.704,20.1,7.5,5.3,0.5,13.3,.073,-3.9,-4.3,2000,1
2,2,8.0,Jamal Crawford,Michigan,20,1327,38994,19419,2948,4541,.410,.348,.862,29.4,14.6,2.2,3.4,60.7,.075,-0.1,18.4,2000,1
2,2,9.0,Joel Przybilla,Minnesota,13,592,11733,2293,3665,256,.552,.000,.557,19.8,3.9,6.2,0.4,23.0,.094,-1.7,0.8,2000,1
2,2,10.0,Keyon Dooling,Missouri,13,728,14134,5067,964,1601,.416,.349,.799,19.4,7.0,1.3,2.2,18.5,.063,-2.0,-0.2,2000,1
2,2,11.0,JÃÂ©rÃÂ´me MoÃÂ¯so,UCLA,5,145,1392,386,395,38,.489,.000,.593,9.6,2.7,2.7,0.3,2.1,.074,-2.9,-0.3,2000,2
2,2,12.0,Etan Thomas,Syracuse,9,409,7084,2341,1927,149,.513,0,.603,17.3,5.7,4.7,0.4,14.9,.101,-2.1,-0.2,2000,2
2,2,13.0,Courtney Alexander,Fresno State,3,187,4067,1690,409,227,.422,.339,.813,21.7,9.0,2.2,1.2,4.1,.048,-3.7,-1.7,2000,2
2,2,14.0,Mateen Cleaves,Michigan State,6,167,1863,609,175,310,.389,.267,.728,11.2,3.6,1.0,1.9,-0.8,-.021,-5.6,-1.7,2000,2
2,2,15.0,Jason Collier,Georgia Tech,5,151,2178,841,443,51,.455,.350,.738,14.4,5.6,2.9,0.3,1.9,.042,-5.4,-1.9,2000,2
2,2,16.0,Hedo TÃÂ¼rkoÃÂlu,0,15,997,26695,11022,3971,2832,.426,.384,.784,26.8,11.1,4.0,2.8,63.3,.114,0.9,19.6,2000,2
2,2,17.0,Desmond Mason,Oklahoma State,10,643,19641,7767,2863,1049,.449,.260,.740,30.5,12.1,4.5,1.6,23.1,.056,-2.4,-2.1,2000,2
2,2,18.0,Quentin Richardson,DePaul,13,783,20785,8032,3666,1138,.397,.355,.718,26.5,10.3,4.7,1.5,32.8,.076,-0.4,8.5,2000,2
2,2,19.0,Jamaal Magloire,Kentucky,12,680,14621,4917,4408,386,.480,.000,.639,21.5,7.2,6.5,0.6,27.7,.091,-2.9,-3.1,2000,2
2,2,20.0,Speedy Claxton,Hofstra,7,334,8548,3096,830,1441,.409,.193,.762,25.6,9.3,2.5,4.3,14.2,.080,-0.3,3.6,2000,2
2,2,21.0,Morris Peterson,Michigan State,11,711,19366,7628,2483,1090,.418,.373,.773,27.2,10.7,3.5,1.5,35.7,.089,-0.4,7.6,2000,3
2,2,22.0,Donnell Harvey,Florida,5,205,3318,1150,827,161,.460,.100,.659,16.2,5.6,4.0,0.8,4.7,.069,-2.6,-0.5,2000,3
2,2,23.0,DeShawn Stevenson,0,13,824,18396,5930,1832,1355,.406,.340,.698,22.3,7.2,2.2,1.6,12.1,.032,-2.7,-3.5,2000,3
2,2,24.0,Dalibor BagariÃÂ,0,3,95,973,251,238,37,.361,.000,.559,10.2,2.6,2.5,0.4,-0.9,-.043,-7.9,-1.5,2000,3
2,2,25.0,Jake Tsakalidis,0,7,315,5005,1497,1238,101,.490,.000,.657,15.9,4.8,3.9,0.3,9.9,.095,-3.1,-1.4,2000,3
2,2,26.0,Mamadou N'Diaye,Auburn,5,69,858,262,225,8,.427,.000,.736,12.4,3.8,3.3,0.1,1.8,.101,-4.2,-0.5,2000,3
2,2,27.0,PrimoÃÂ¾ Brezec,0,8,342,6192,2452,1327,179,.498,.167,.701,18.1,7.2,3.9,0.5,10.8,.084,-3.1,-1.7,2000,3
2,2,28.0,Erick Barkley,St. John's,2,27,266,77,21,40,.356,.267,.900,9.9,2.9,0.8,1.5,0.2,.027,-3.7,-0.1,2000,3
2,2,29.0,Mark Madsen,Stanford,9,453,5335,975,1157,181,.457,.063,.527,11.8,2.2,2.6,0.4,8.2,.074,-4.1,-2.9,2000,3
2,2,30.0,Marko JariÃÂ,0,7,447,11246,3193,1200,1600,.404,.344,.730,25.2,7.1,2.7,3.6,12.1,.052,-0.7,3.8,2000,3
2,2,31.0,Dan Langhi,Vanderbilt,4,133,1253,393,199,39,.391,.289,.613,9.4,3.0,1.5,0.3,0.3,.012,-4.6,-0.8,2000,4
2,2,32.0,A.J. Guyton,Indiana,3,80,1246,442,80,147,.377,.378,.822,15.6,5.5,1.0,1.8,0.3,.010,-2.9,-0.3,2000,4
2,2,33.0,Jake Voskuhl,UConn,9,450,6443,1814,1539,237,.487,.333,.714,14.3,4.0,3.4,0.5,11.6,.087,-3.8,-3.0,2000,4
2,2,34.0,Khalid El-Amin,UConn,1,50,936,314,81,145,.370,.333,.778,18.7,6.3,1.6,2.9,0.6,.030,-2.4,-0.1,2000,4
2,2,35.0,Mike Smith,Louisiana-Monroe,1,17,180,51,22,10,.322,.167,.625,10.6,3.0,1.3,0.6,-0.1,-.033,-4.2,-0.1,2000,4
2,2,36.0,Soumaila Samake,0,2,47,303,68,76,5,.389,0,.462,6.4,1.4,1.6,0.1,0.3,.046,-3.7,-0.1,2000,4
2,2,37.0,Eddie House,Arizona State,11,717,12405,5356,1223,1112,.409,.390,.851,17.3,7.5,1.7,1.6,20.0,.077,0.0,6.1,2000,4
2,2,38.0,Eduardo NÃÂ¡jera,Oklahoma,12,619,11213,3052,2307,493,.481,.311,.671,18.1,4.9,3.7,0.8,24.7,.106,-0.9,3.0,2000,4
2,2,39.0,Lavor Postell,St. John's,3,61,446,195,45,13,.335,.250,.795,7.3,3.2,0.7,0.2,-0.2,-.025,-5.0,-0.3,2000,4
2,2,40.0,Hanno MÃÂ¶ttÃÂ¶lÃÂ¤,Utah,2,155,2360,715,442,75,.442,.063,.783,15.2,4.6,2.9,0.5,0.9,.019,-5.9,-2.3,2000,4
2,2,41.0,Chris Carrawell,Duke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,5
2,2,42.0,Olumide Oyedeji,0,3,93,587,127,196,11,.495,0,.659,6.3,1.4,2.1,0.1,1.2,.095,-4.3,-0.3,2000,5
2,2,43.0,Michael Redd,Ohio State,12,629,20104,11972,2411,1338,.447,.380,.838,32.0,19.0,3.8,2.1,55.9,.134,2.2,21.4,2000,5
2,2,44.0,Brian Cardinal,Purdue,12,456,6477,2108,1050,465,.408,.372,.861,14.2,4.6,2.3,1.0,15.4,.114,-0.1,3.2,2000,5
2,2,45.0,Jabari Smith,LSU,4,108,1063,329,178,66,.413,.125,.690,9.8,3.0,1.6,0.6,1.3,.058,-4.3,-0.6,2000,5
2,2,46.0,DeeAndre Hulett,College of the Sequoias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,5
2,2,47.0,Josip Sesar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,5
2,2,48.0,Mark Karcher,Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,5
2,2,49.0,Jason Hart,Syracuse,9,341,5289,1623,567,774,.417,.315,.788,15.5,4.8,1.7,2.3,8.6,.078,-1.2,1.0,2000,5
2,2,50.0,Kaniel Dickens,Idaho,3,19,85,22,12,2,.400,.333,.750,4.5,1.2,0.6,0.1,0.1,.055,-3.0,0.0,2000,5
2,2,51.0,Igor RakoÃÂeviÃÂ,0,1,42,244,78,17,33,.379,.417,.806,5.8,1.9,0.4,0.8,0.1,.022,-4.9,-0.2,2000,6
2,2,52.0,Ernest Brown,Indian Hills Community College,1,3,21,3,6,0,.167,0,.250,7.0,1.0,2.0,0.0,-0.2,-.349,-18.2,-0.1,2000,6
2,2,53.0,Dan McClintock,Northern Arizona University,1,6,58,18,17,1,.500,0,.000,9.7,3.0,2.8,0.2,0.0,.007,-7.9,-0.1,2000,6
2,2,54.0,Cory Hightower,Indian Hills Community College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6
2,2,55.0,Chris Porter,Auburn,1,51,1147,440,189,61,.389,.000,.667,22.5,8.6,3.7,1.2,0.2,.008,-4.5,-0.7,2000,6
2,2,56.0,Jaquay Walls,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6
2,2,57.0,Scoonie Penn,Ohio State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6
2,2,58.0,Pete Mickeal,Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6
2,2,1.0,Kwame Brown,0,12,607,13389,4035,3333,554,.492,.111,.570,22.1,6.6,5.5,0.9,20.8,.074,-2.4,-1.3,2001,1
2,2,2.0,Tyson Chandler,0,19,1160,31617,9509,10467,967,.597,.000,.644,27.3,8.2,9.0,0.8,102.1,.155,0.1,16.9,2001,1
2,2,3.0,Pau Gasol,0,18,1226,41001,20894,11305,3925,.507,.368,.753,33.4,17.0,9.2,3.2,144.1,.169,3.6,57.5,2001,1
2,2,4.0,Eddy Curry,0,11,527,13109,6820,2725,287,.545,1.000,.642,24.9,12.9,5.2,0.5,21.7,.080,-2.4,-1.3,2001,1
2,2,5.0,Jason Richardson,Michigan State,13,857,29241,14644,4245,2284,.438,.370,.707,34.1,17.1,5.0,2.7,59.1,.097,1.2,23.8,2001,1
2,2,6.0,Shane Battier,Duke,13,977,30004,8408,4082,1717,.437,.384,.743,30.7,8.6,4.2,1.8,75.7,.121,1.7,28.2,2001,1
2,2,7.0,Eddie Griffin,Seton Hall,5,303,6729,2171,1744,236,.377,.315,.671,22.2,7.2,5.8,0.8,10.9,.078,-0.4,2.8,2001,1
2,2,8.0,DeSagana Diop,0,12,601,8403,1185,2219,270,.427,.167,.467,14.0,2.0,3.7,0.4,12.8,.073,-1.9,0.2,2001,1
2,2,9.0,Rodney White,UNC Charlotte,4,218,3354,1540,485,237,.424,.314,.749,15.4,7.1,2.2,1.1,1.8,.026,-2.2,-0.1,2001,1
2,2,10.0,Joe Johnson,Arkansas,18,1277,44236,20407,5059,5001,.441,.371,.802,34.6,16.0,4.0,3.9,82.9,.090,0.4,26.5,2001,1
2,2,11.0,Kedrick Brown,Okaloosa-Walton Community College,4,143,1935,509,347,103,.405,.274,.640,13.5,3.6,2.4,0.7,3.0,.074,-1.1,0.4,2001,2
2,2,12.0,Vladimir RadmanoviÃÂ,0,12,737,16164,5879,2784,998,.415,.378,.758,21.9,8.0,3.8,1.4,26.5,.079,-0.1,7.6,2001,2
2,2,13.0,Richard Jefferson,Arizona,17,1181,34293,14904,4720,2412,.464,.376,.768,29.0,12.6,4.0,2.0,83.0,.116,0.2,19.4,2001,2
2,2,14.0,Troy Murphy,Notre Dame,12,729,19921,7860,5708,1088,.445,.388,.785,27.3,10.8,7.8,1.5,50.3,.121,0.1,10.6,2001,2
2,2,15.0,Steven Hunter,DePaul,8,400,5993,1817,1264,79,.560,.000,.485,15.0,4.5,3.2,0.2,10.6,.085,-2.3,-0.5,2001,2
2,2,16.0,Kirk Haston,Indiana,2,27,134,32,27,8,.232,.000,.500,5.0,1.2,1.0,0.3,-0.5,-.197,-13.3,-0.4,2001,2
2,2,17.0,Michael Bradley,Villanova,5,173,2016,483,591,93,.477,.143,.511,11.7,2.8,3.4,0.5,2.0,.047,-4.0,-1.0,2001,2
2,2,18.0,Jason Collins,Stanford,13,735,14974,2621,2706,626,.411,.206,.647,20.4,3.6,3.7,0.9,20.1,.064,-3.7,-6.5,2001,2
2,2,19.0,Zach Randolph,Michigan State,17,1116,34616,18578,10208,2049,.471,.273,.764,31.0,16.6,9.1,1.8,81.1,.112,0.2,18.8,2001,2
2,2,20.0,Brendan Haywood,UNC,13,816,18680,5538,4875,442,.528,.000,.587,22.9,6.8,6.0,0.5,43.8,.113,-1.4,2.9,2001,2
2,2,21.0,Joseph Forte,UNC,2,25,125,30,17,17,.234,.000,.800,5.0,1.2,0.7,0.7,-0.4,-.166,-8.6,-0.2,2001,3
2,2,22.0,Jeryl Sasser,SMU,2,82,1061,204,191,67,.303,.295,.687,12.9,2.5,2.3,0.8,0.7,.032,-2.5,-0.1,2001,3
2,2,23.0,Brandon Armstrong,Pepperdine,3,108,699,239,63,24,.352,.333,.600,6.5,2.2,0.6,0.2,-0.6,-.039,-8.0,-1.0,2001,3
2,2,24.0,RaÃÂ¼l LÃÂ³pez,0,2,113,2135,733,194,428,.429,.346,.853,18.9,6.5,1.7,3.8,2.1,.047,-2.4,-0.2,2001,3
2,2,25.0,Gerald Wallace,Alabama,14,832,24731,9933,4838,1725,.469,.312,.709,29.7,11.9,5.8,2.1,59.7,.116,1.8,23.5,2001,3
2,2,26.0,Samuel Dalembert,Seton Hall,13,886,21646,6814,6942,465,.521,.083,.706,24.4,7.7,7.8,0.5,51.3,.114,-1.1,4.6,2001,3
2,2,27.0,Jamaal Tinsley,Iowa State,11,547,14443,4652,1605,3330,.393,.299,.716,26.4,8.5,2.9,6.1,17.2,.057,0.0,7.1,2001,3
2,2,28.0,Tony Parker,0,18,1254,38279,19473,3396,7036,.491,.324,.751,30.5,15.5,2.7,5.6,111.3,.140,1.1,30.1,2001,3
2,2,30.0,Trenton Hassell,Austin Peay State University,9,644,16278,3741,1826,1132,.445,.318,.765,25.3,5.8,2.8,1.8,13.8,.041,-2.9,-3.7,2001,3
2,2,31.0,Gilbert Arenas,Arizona,11,552,19351,11402,2168,2909,.421,.351,.803,35.1,20.7,3.9,5.3,51.3,.127,2.6,22.3,2001,4
2,2,32.0,Omar Cook,St. John's,2,22,213,37,13,46,.333,.000,.500,9.7,1.7,0.6,2.1,-0.1,-.021,-2.7,0.0,2001,4
2,2,33.0,Will Solomon,Clemson,2,115,1584,584,132,225,.378,.298,.692,13.8,5.1,1.1,2.0,0.0,.000,-3.3,-0.5,2001,4
2,2,34.0,Terence Morris,Maryland,3,139,1934,472,377,93,.407,.196,.711,13.9,3.4,2.7,0.7,1.0,.025,-2.8,-0.4,2001,4
2,2,35.0,Brian Scalabrine,USC,11,520,6772,1594,1034,436,.390,.344,.783,13.0,3.1,2.0,0.8,7.6,.054,-2.7,-1.2,2001,4
2,2,36.0,Jeff Trepagnier,USC,3,31,270,88,43,22,.337,.462,.700,8.7,2.8,1.4,0.7,-0.2,-.038,-2.8,-0.1,2001,4
2,2,37.0,Damone Brown,Syracuse,4,39,351,108,52,19,.336,.286,.667,9.0,2.8,1.3,0.5,-0.7,-.100,-8.6,-0.6,2001,4
2,2,38.0,Mehmet Okur,0,10,634,18429,8561,4436,1089,.458,.375,.797,29.1,13.5,7.0,1.7,54.7,.142,1.1,14.5,2001,4
2,2,39.0,Michael Wright,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,4
2,2,40.0,Earl Watson,UCLA,13,878,19494,5593,1985,3871,.411,.324,.703,22.2,6.4,2.3,4.4,19.2,.047,-1.4,2.8,2001,4
2,2,41.0,Jamison Brewer,Auburn,4,54,468,89,50,56,.372,.250,.393,8.7,1.6,0.9,1.0,0.0,-.001,-2.4,0.0,2001,5
2,2,42.0,Bobby Simmons,DePaul,10,466,11513,4189,1791,710,.437,.396,.823,24.7,9.0,3.8,1.5,20.1,.084,-0.7,3.6,2001,5
2,2,43.0,Eric Chenowith,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,5
2,2,44.0,Kyle Hill,Eastern Illinois University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,5
2,2,45.0,Sean Lampley,California,2,45,550,203,94,33,.463,.000,.691,12.2,4.5,2.1,0.7,1.1,.096,-1.7,0.0,2001,5
2,2,46.0,Loren Woods,Arizona,6,215,2428,555,682,74,.419,.143,.642,11.3,2.6,3.2,0.3,3.1,.062,-2.5,-0.3,2001,5
2,2,47.0,Ousmane Cisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,5
2,2,48.0,Antonis Fotsis,0,1,28,320,108,62,10,.404,.304,.850,11.4,3.9,2.2,0.4,0.1,.017,-3.4,-0.1,2001,5
2,2,49.0,Ken Johnson,Ohio State,1,16,156,32,32,0,.405,0,.333,9.8,2.0,2.0,0.0,0.0,-.002,-6.8,-0.2,2001,5
2,2,50.0,Ruben Boumtje-Boumtje,Georgetown,3,44,276,43,57,6,.368,0,.556,6.3,1.0,1.3,0.1,0.2,.027,-5.4,-0.2,2001,5
2,2,51.0,Alton Ford,Houston,3,73,524,186,124,11,.507,0,.697,7.2,2.5,1.7,0.2,0.8,.074,-6.4,-0.6,2001,6
2,2,52.0,Andre Hutson,Michigan State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,6
